"","kind","spec","prolific_id","rating","prompt_type"
"807","control subjective adjective","Tall","5fbbdfc2b3efb70009d81cf3","4","member"
"808","control subjective adjective","Tall","60806d3f13bfdebc3a2dfcc5","2","member"
"809","control subjective adjective","Tall","62d14cb0418c96de31ab4f37","6","member"
"810","control subjective adjective","Tall","6005331b282af2704b3e9854","1","member"
"811","control subjective adjective","Tall","60c077729b5da5d988ffb7c0","5","member"
"812","control subjective adjective","Tall","59dfcd07e75b450001a68f05@email.prolific.co","5","member"
"813","control subjective adjective","Tall","5cec316d7d69950001cdace2","4","member"
"814","control subjective adjective","Tall","601878814d91481231c83ecf","7","member"
"815","control subjective adjective","Tall","5e14de687d9adf000b603402","3","member"
"816","control subjective adjective","Tall","5dae1520eeac2100152778a9","5","member"
"817","control subjective adjective","Tall","62ec4b4c7027e093f9048e5d","5","member"
"818","control subjective adjective","Tall","58fdcd2be219d00001ee5aa0","6","member"
"819","control subjective adjective","Tall","5de672702cf2045ed734e846","4","member"
"820","control subjective adjective","Tall","5e249775e8ff3a7159953291","7","member"
"821","control subjective adjective","Tall","5d51d781dc299300183ce5e2","4","member"
"822","control subjective adjective","Tall","5c3d76866ce2f80001317da2","6","member"
"823","control subjective adjective","Tall","60fd281395d5a91134210732","7","member"
"824","control subjective adjective","Tall","61072325706bc0ff7b1fdb93","5","member"
"825","control subjective adjective","Tall","62e02606dd578dae3e6c1894","4","member"
"826","control subjective adjective","Tall","5d20e5aea3262d0017af1588","6","member"
"827","control subjective adjective","Tall","6017df63bb02083698436ead","5","member"
"828","control subjective adjective","Tall","612683e6ceb3e6918fb0863a","7","member"
"829","control subjective adjective","Tall","5edbd346b3747c0a66b63e0d","7","member"
"830","control subjective adjective","Tall","5f6c238ed9915e19408f161b","5","member"
"831","control subjective adjective","Tall","61424b1673fc4394db65bc53","7","member"
"832","control subjective adjective","Tall","5ec3d4ca7207c9249050bb0a","4","member"
"833","control subjective adjective","Tall","5fd50a355025422fd25bb05b","5","member"
"834","control subjective adjective","Tall","5f356dd86c71333977ed00e1","5","member"
"835","control subjective adjective","Tall","61102f9292f5e6301b5bea45","2","member"
"836","control subjective adjective","Tall","5d83b4c19358b400013494e8","5","member"
"837","control subjective adjective","Tall","6075e12159e69162ee283711","1","member"
"838","control subjective adjective","Tall","6093db807d15df55e6990a28","5","member"
"839","control subjective adjective","Tall","62b495a707bd4eb65ab81728","5","member"
"840","control subjective adjective","Tall","60459f654004876e609870e9","5","member"
"841","control subjective adjective","Tall","5a87116c1904200001560982","5","member"
"842","control subjective adjective","Tall","60199b0a7384e30ddf3a7c55","5","member"
"843","control subjective adjective","Tall","60a97341861238ce108f9f50","5","member"
"844","control subjective adjective","Tall","5f566443352f600826449f4b","6","member"
"845","control subjective adjective","Tall","5ea2cf6f2888de038404188d","5","member"
"846","control subjective adjective","Tall","5efa455b7a38f2145071c23e","7","member"
"847","control subjective adjective","Tall","62b21a014febc9d365029b79","5","member"
"848","control subjective adjective","Tall","603faf859a4ec30978289bb8","6","member"
"849","control subjective adjective","Tall","60aad516e34718d318bfb44d","6","member"
"850","control subjective adjective","Tall","5eb58ac5307b420a604cb4cf","5","member"
"851","artifact","Harpoon ","628794619215a22e47b640bd","3","member"
"852","artifact","Harpoon ","62ed7304603710301dcf5dee","1","member"
"853","artifact","Harpoon ","5e52803583c96c28bbb95f2b","2","member"
"854","artifact","Harpoon ","60ce6b0047a115f81d3b6658","5","member"
"855","artifact","Harpoon ","61f2acbfa09e72f23cbaf6ed","5","member"
"856","artifact","Harpoon ","6108b8adf055193355c51121","5","member"
"857","artifact","Harpoon ","5fbbdfc2b3efb70009d81cf3","5","member"
"858","artifact","Harpoon ","60806d3f13bfdebc3a2dfcc5","6","member"
"859","artifact","Harpoon ","62d14cb0418c96de31ab4f37","6","member"
"860","artifact","Harpoon ","6005331b282af2704b3e9854","1","member"
"861","artifact","Harpoon ","60c077729b5da5d988ffb7c0","4","member"
"862","artifact","Harpoon ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"863","artifact","Harpoon ","5cec316d7d69950001cdace2","3","member"
"864","artifact","Harpoon ","601878814d91481231c83ecf","4","member"
"865","artifact","Harpoon ","5e14de687d9adf000b603402","3","member"
"866","artifact","Harpoon ","5dae1520eeac2100152778a9","1","member"
"867","artifact","Harpoon ","62ec4b4c7027e093f9048e5d","4","member"
"868","artifact","Harpoon ","58fdcd2be219d00001ee5aa0","1","member"
"869","artifact","Harpoon ","5de672702cf2045ed734e846","5","member"
"870","artifact","Harpoon ","5e249775e8ff3a7159953291","6","member"
"871","artifact","Harpoon ","5d51d781dc299300183ce5e2","7","member"
"872","artifact","Harpoon ","5c3d76866ce2f80001317da2","1","member"
"873","artifact","Harpoon ","60fd281395d5a91134210732","1","member"
"874","artifact","Harpoon ","61072325706bc0ff7b1fdb93","2","member"
"875","artifact","Harpoon ","62e02606dd578dae3e6c1894","3","member"
"876","artifact","Harpoon ","5d20e5aea3262d0017af1588","4","member"
"877","artifact","Harpoon ","6017df63bb02083698436ead","4","member"
"878","artifact","Harpoon ","612683e6ceb3e6918fb0863a","5","member"
"879","artifact","Harpoon ","5edbd346b3747c0a66b63e0d","1","member"
"880","artifact","Harpoon ","5f6c238ed9915e19408f161b","1","member"
"881","artifact","Harpoon ","61424b1673fc4394db65bc53","7","member"
"882","artifact","Harpoon ","5ec3d4ca7207c9249050bb0a","3","member"
"883","artifact","Harpoon ","5fd50a355025422fd25bb05b","2","member"
"884","artifact","Harpoon ","5f356dd86c71333977ed00e1","4","member"
"885","artifact","Harpoon ","61102f9292f5e6301b5bea45","1","member"
"886","artifact","Harpoon ","5d83b4c19358b400013494e8","5","member"
"887","artifact","Harpoon ","6075e12159e69162ee283711","1","member"
"888","artifact","Harpoon ","6093db807d15df55e6990a28","1","member"
"889","artifact","Harpoon ","62b495a707bd4eb65ab81728","5","member"
"890","artifact","Harpoon ","60459f654004876e609870e9","2","member"
"891","artifact","Harpoon ","5a87116c1904200001560982","6","member"
"892","artifact","Harpoon ","60199b0a7384e30ddf3a7c55","1","member"
"893","artifact","Harpoon ","60a97341861238ce108f9f50","1","member"
"894","artifact","Harpoon ","5f566443352f600826449f4b","4","member"
"895","artifact","Harpoon ","5ea2cf6f2888de038404188d","6","member"
"896","artifact","Harpoon ","5efa455b7a38f2145071c23e","7","member"
"897","artifact","Harpoon ","62b21a014febc9d365029b79","1","member"
"898","artifact","Harpoon ","603faf859a4ec30978289bb8","4","member"
"899","artifact","Harpoon ","60aad516e34718d318bfb44d","1","member"
"900","artifact","Harpoon ","5eb58ac5307b420a604cb4cf","4","member"
"901","abstract concept","Minister ","628794619215a22e47b640bd","5","member"
"902","abstract concept","Minister ","62ed7304603710301dcf5dee","1","member"
"903","abstract concept","Minister ","5e52803583c96c28bbb95f2b","4","member"
"904","abstract concept","Minister ","60ce6b0047a115f81d3b6658","5","member"
"905","abstract concept","Minister ","61f2acbfa09e72f23cbaf6ed","6","member"
"906","abstract concept","Minister ","6108b8adf055193355c51121","2","member"
"907","abstract concept","Minister ","5fbbdfc2b3efb70009d81cf3","3","member"
"908","abstract concept","Minister ","60806d3f13bfdebc3a2dfcc5","6","member"
"909","abstract concept","Minister ","62d14cb0418c96de31ab4f37","1","member"
"910","abstract concept","Minister ","6005331b282af2704b3e9854","1","member"
"911","abstract concept","Minister ","60c077729b5da5d988ffb7c0","2","member"
"912","abstract concept","Minister ","59dfcd07e75b450001a68f05@email.prolific.co","7","member"
"913","abstract concept","Minister ","5cec316d7d69950001cdace2","7","member"
"914","abstract concept","Minister ","601878814d91481231c83ecf","5","member"
"915","abstract concept","Minister ","5e14de687d9adf000b603402","4","member"
"916","abstract concept","Minister ","5dae1520eeac2100152778a9","2","member"
"917","abstract concept","Minister ","62ec4b4c7027e093f9048e5d","3","member"
"918","abstract concept","Minister ","58fdcd2be219d00001ee5aa0","6","member"
"919","abstract concept","Minister ","5de672702cf2045ed734e846","6","member"
"920","abstract concept","Minister ","5e249775e8ff3a7159953291","6","member"
"921","abstract concept","Minister ","5d51d781dc299300183ce5e2","7","member"
"922","abstract concept","Minister ","5c3d76866ce2f80001317da2","1","member"
"923","abstract concept","Minister ","60fd281395d5a91134210732","7","member"
"924","abstract concept","Minister ","61072325706bc0ff7b1fdb93","5","member"
"925","abstract concept","Minister ","62e02606dd578dae3e6c1894","7","member"
"926","abstract concept","Minister ","5d20e5aea3262d0017af1588","5","member"
"927","abstract concept","Minister ","6017df63bb02083698436ead","3","member"
"928","abstract concept","Minister ","612683e6ceb3e6918fb0863a","5","member"
"929","abstract concept","Minister ","5edbd346b3747c0a66b63e0d","6","member"
"930","abstract concept","Minister ","5f6c238ed9915e19408f161b","7","member"
"931","abstract concept","Minister ","61424b1673fc4394db65bc53","2","member"
"932","abstract concept","Minister ","5ec3d4ca7207c9249050bb0a","4","member"
"933","abstract concept","Minister ","5fd50a355025422fd25bb05b","3","member"
"934","abstract concept","Minister ","5f356dd86c71333977ed00e1","5","member"
"935","abstract concept","Minister ","61102f9292f5e6301b5bea45","1","member"
"936","abstract concept","Minister ","5d83b4c19358b400013494e8","6","member"
"937","abstract concept","Minister ","6075e12159e69162ee283711","2","member"
"938","abstract concept","Minister ","6093db807d15df55e6990a28","7","member"
"939","abstract concept","Minister ","62b495a707bd4eb65ab81728","6","member"
"940","abstract concept","Minister ","60459f654004876e609870e9","6","member"
"941","abstract concept","Minister ","5a87116c1904200001560982","6","member"
"942","abstract concept","Minister ","60199b0a7384e30ddf3a7c55","1","member"
"943","abstract concept","Minister ","60a97341861238ce108f9f50","2","member"
"944","abstract concept","Minister ","5f566443352f600826449f4b","6","member"
"945","abstract concept","Minister ","5ea2cf6f2888de038404188d","3","member"
"946","abstract concept","Minister ","5efa455b7a38f2145071c23e","2","member"
"947","abstract concept","Minister ","62b21a014febc9d365029b79","1","member"
"948","abstract concept","Minister ","603faf859a4ec30978289bb8","4","member"
"949","abstract concept","Minister ","60aad516e34718d318bfb44d","2","member"
"950","abstract concept","Minister ","5eb58ac5307b420a604cb4cf","2","member"
"951","natural kind","Gold ","628794619215a22e47b640bd","1","member"
"952","natural kind","Gold ","62ed7304603710301dcf5dee","1","member"
"953","natural kind","Gold ","5e52803583c96c28bbb95f2b","4","member"
"954","natural kind","Gold ","60ce6b0047a115f81d3b6658","1","member"
"955","natural kind","Gold ","61f2acbfa09e72f23cbaf6ed","1","member"
"956","natural kind","Gold ","6108b8adf055193355c51121","1","member"
"957","natural kind","Gold ","5fbbdfc2b3efb70009d81cf3","1","member"
"958","natural kind","Gold ","60806d3f13bfdebc3a2dfcc5","6","member"
"959","natural kind","Gold ","62d14cb0418c96de31ab4f37","1","member"
"960","natural kind","Gold ","6005331b282af2704b3e9854","1","member"
"961","natural kind","Gold ","60c077729b5da5d988ffb7c0","2","member"
"962","natural kind","Gold ","59dfcd07e75b450001a68f05@email.prolific.co","3","member"
"963","natural kind","Gold ","5cec316d7d69950001cdace2","3","member"
"964","natural kind","Gold ","601878814d91481231c83ecf","4","member"
"965","natural kind","Gold ","5e14de687d9adf000b603402","1","member"
"966","natural kind","Gold ","5dae1520eeac2100152778a9","1","member"
"967","natural kind","Gold ","62ec4b4c7027e093f9048e5d","5","member"
"968","natural kind","Gold ","58fdcd2be219d00001ee5aa0","1","member"
"969","natural kind","Gold ","5de672702cf2045ed734e846","1","member"
"970","natural kind","Gold ","5e249775e8ff3a7159953291","1","member"
"971","natural kind","Gold ","5d51d781dc299300183ce5e2","3","member"
"972","natural kind","Gold ","5c3d76866ce2f80001317da2","1","member"
"973","natural kind","Gold ","60fd281395d5a91134210732","1","member"
"974","natural kind","Gold ","61072325706bc0ff7b1fdb93","3","member"
"975","natural kind","Gold ","62e02606dd578dae3e6c1894","2","member"
"976","natural kind","Gold ","5d20e5aea3262d0017af1588","2","member"
"977","natural kind","Gold ","6017df63bb02083698436ead","4","member"
"978","natural kind","Gold ","612683e6ceb3e6918fb0863a","3","member"
"979","natural kind","Gold ","5edbd346b3747c0a66b63e0d","1","member"
"980","natural kind","Gold ","5f6c238ed9915e19408f161b","1","member"
"981","natural kind","Gold ","61424b1673fc4394db65bc53","1","member"
"982","natural kind","Gold ","5ec3d4ca7207c9249050bb0a","2","member"
"983","natural kind","Gold ","5fd50a355025422fd25bb05b","1","member"
"984","natural kind","Gold ","5f356dd86c71333977ed00e1","3","member"
"985","natural kind","Gold ","61102f9292f5e6301b5bea45","1","member"
"986","natural kind","Gold ","5d83b4c19358b400013494e8","3","member"
"987","natural kind","Gold ","6075e12159e69162ee283711","5","member"
"988","natural kind","Gold ","6093db807d15df55e6990a28","1","member"
"989","natural kind","Gold ","62b495a707bd4eb65ab81728","1","member"
"990","natural kind","Gold ","60459f654004876e609870e9","1","member"
"991","natural kind","Gold ","5a87116c1904200001560982","4","member"
"992","natural kind","Gold ","60199b0a7384e30ddf3a7c55","1","member"
"993","natural kind","Gold ","60a97341861238ce108f9f50","2","member"
"994","natural kind","Gold ","5f566443352f600826449f4b","1","member"
"995","natural kind","Gold ","5ea2cf6f2888de038404188d","6","member"
"996","natural kind","Gold ","5efa455b7a38f2145071c23e","1","member"
"997","natural kind","Gold ","62b21a014febc9d365029b79","5","member"
"998","natural kind","Gold ","603faf859a4ec30978289bb8","3","member"
"999","natural kind","Gold ","60aad516e34718d318bfb44d","1","member"
"1000","natural kind","Gold ","5eb58ac5307b420a604cb4cf","3","member"
"1001","control precise definition","Gallon","628794619215a22e47b640bd","1","member"
"1002","control precise definition","Gallon","62ed7304603710301dcf5dee","1","member"
"1003","control precise definition","Gallon","5e52803583c96c28bbb95f2b","1","member"
"1004","control precise definition","Gallon","60ce6b0047a115f81d3b6658","1","member"
"1005","control precise definition","Gallon","61f2acbfa09e72f23cbaf6ed","1","member"
"1006","control precise definition","Gallon","6108b8adf055193355c51121","1","member"
"1007","control precise definition","Gallon","5fbbdfc2b3efb70009d81cf3","1","member"
"1008","control precise definition","Gallon","60806d3f13bfdebc3a2dfcc5","1","member"
"1009","control precise definition","Gallon","62d14cb0418c96de31ab4f37","1","member"
"1010","control precise definition","Gallon","6005331b282af2704b3e9854","7","member"
"1011","control precise definition","Gallon","60c077729b5da5d988ffb7c0","1","member"
"1012","control precise definition","Gallon","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"1013","control precise definition","Gallon","5cec316d7d69950001cdace2","2","member"
"1014","control precise definition","Gallon","601878814d91481231c83ecf","6","member"
"1015","control precise definition","Gallon","5e14de687d9adf000b603402","1","member"
"1016","control precise definition","Gallon","5dae1520eeac2100152778a9","1","member"
"1017","control precise definition","Gallon","62ec4b4c7027e093f9048e5d","1","member"
"1018","control precise definition","Gallon","58fdcd2be219d00001ee5aa0","1","member"
"1019","control precise definition","Gallon","5de672702cf2045ed734e846","1","member"
"1020","control precise definition","Gallon","5e249775e8ff3a7159953291","1","member"
"1021","control precise definition","Gallon","5d51d781dc299300183ce5e2","1","member"
"1022","control precise definition","Gallon","5c3d76866ce2f80001317da2","1","member"
"1023","control precise definition","Gallon","60fd281395d5a91134210732","1","member"
"1024","control precise definition","Gallon","61072325706bc0ff7b1fdb93","1","member"
"1025","control precise definition","Gallon","62e02606dd578dae3e6c1894","1","member"
"1026","control precise definition","Gallon","5d20e5aea3262d0017af1588","1","member"
"1027","control precise definition","Gallon","6017df63bb02083698436ead","6","member"
"1028","control precise definition","Gallon","612683e6ceb3e6918fb0863a","1","member"
"1029","control precise definition","Gallon","5edbd346b3747c0a66b63e0d","1","member"
"1030","control precise definition","Gallon","5f6c238ed9915e19408f161b","1","member"
"1031","control precise definition","Gallon","61424b1673fc4394db65bc53","1","member"
"1032","control precise definition","Gallon","5ec3d4ca7207c9249050bb0a","1","member"
"1033","control precise definition","Gallon","5fd50a355025422fd25bb05b","4","member"
"1034","control precise definition","Gallon","5f356dd86c71333977ed00e1","2","member"
"1035","control precise definition","Gallon","61102f9292f5e6301b5bea45","1","member"
"1036","control precise definition","Gallon","5d83b4c19358b400013494e8","7","member"
"1037","control precise definition","Gallon","6075e12159e69162ee283711","5","member"
"1038","control precise definition","Gallon","6093db807d15df55e6990a28","3","member"
"1039","control precise definition","Gallon","62b495a707bd4eb65ab81728","1","member"
"1040","control precise definition","Gallon","60459f654004876e609870e9","1","member"
"1041","control precise definition","Gallon","5a87116c1904200001560982","6","member"
"1042","control precise definition","Gallon","60199b0a7384e30ddf3a7c55","7","member"
"1043","control precise definition","Gallon","60a97341861238ce108f9f50","1","member"
"1044","control precise definition","Gallon","5f566443352f600826449f4b","1","member"
"1045","control precise definition","Gallon","5ea2cf6f2888de038404188d","6","member"
"1046","control precise definition","Gallon","5efa455b7a38f2145071c23e","1","member"
"1047","control precise definition","Gallon","62b21a014febc9d365029b79","1","member"
"1048","control precise definition","Gallon","603faf859a4ec30978289bb8","1","member"
"1049","control precise definition","Gallon","60aad516e34718d318bfb44d","2","member"
"1050","control precise definition","Gallon","5eb58ac5307b420a604cb4cf","2","member"
"1051","artifact","Shovel ","628794619215a22e47b640bd","2","member"
"1052","artifact","Shovel ","62ed7304603710301dcf5dee","1","member"
"1053","artifact","Shovel ","5e52803583c96c28bbb95f2b","1","member"
"1054","artifact","Shovel ","60ce6b0047a115f81d3b6658","5","member"
"1055","artifact","Shovel ","61f2acbfa09e72f23cbaf6ed","5","member"
"1056","artifact","Shovel ","6108b8adf055193355c51121","4","member"
"1057","artifact","Shovel ","5fbbdfc2b3efb70009d81cf3","3","member"
"1058","artifact","Shovel ","60806d3f13bfdebc3a2dfcc5","2","member"
"1059","artifact","Shovel ","62d14cb0418c96de31ab4f37","6","member"
"1060","artifact","Shovel ","6005331b282af2704b3e9854","7","member"
"1061","artifact","Shovel ","60c077729b5da5d988ffb7c0","2","member"
"1062","artifact","Shovel ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"1063","artifact","Shovel ","5cec316d7d69950001cdace2","2","member"
"1064","artifact","Shovel ","601878814d91481231c83ecf","1","member"
"1065","artifact","Shovel ","5e14de687d9adf000b603402","1","member"
"1066","artifact","Shovel ","5dae1520eeac2100152778a9","1","member"
"1067","artifact","Shovel ","62ec4b4c7027e093f9048e5d","4","member"
"1068","artifact","Shovel ","58fdcd2be219d00001ee5aa0","1","member"
"1069","artifact","Shovel ","5de672702cf2045ed734e846","2","member"
"1070","artifact","Shovel ","5e249775e8ff3a7159953291","1","member"
"1071","artifact","Shovel ","5d51d781dc299300183ce5e2","1","member"
"1072","artifact","Shovel ","5c3d76866ce2f80001317da2","1","member"
"1073","artifact","Shovel ","60fd281395d5a91134210732","1","member"
"1074","artifact","Shovel ","61072325706bc0ff7b1fdb93","2","member"
"1075","artifact","Shovel ","62e02606dd578dae3e6c1894","5","member"
"1076","artifact","Shovel ","5d20e5aea3262d0017af1588","4","member"
"1077","artifact","Shovel ","6017df63bb02083698436ead","6","member"
"1078","artifact","Shovel ","612683e6ceb3e6918fb0863a","3","member"
"1079","artifact","Shovel ","5edbd346b3747c0a66b63e0d","1","member"
"1080","artifact","Shovel ","5f6c238ed9915e19408f161b","1","member"
"1081","artifact","Shovel ","61424b1673fc4394db65bc53","1","member"
"1082","artifact","Shovel ","5ec3d4ca7207c9249050bb0a","3","member"
"1083","artifact","Shovel ","5fd50a355025422fd25bb05b","2","member"
"1084","artifact","Shovel ","5f356dd86c71333977ed00e1","1","member"
"1085","artifact","Shovel ","61102f9292f5e6301b5bea45","1","member"
"1086","artifact","Shovel ","5d83b4c19358b400013494e8","6","member"
"1087","artifact","Shovel ","6075e12159e69162ee283711","2","member"
"1088","artifact","Shovel ","6093db807d15df55e6990a28","1","member"
"1089","artifact","Shovel ","62b495a707bd4eb65ab81728","1","member"
"1090","artifact","Shovel ","60459f654004876e609870e9","1","member"
"1091","artifact","Shovel ","5a87116c1904200001560982","4","member"
"1092","artifact","Shovel ","60199b0a7384e30ddf3a7c55","4","member"
"1093","artifact","Shovel ","60a97341861238ce108f9f50","1","member"
"1094","artifact","Shovel ","5f566443352f600826449f4b","5","member"
"1095","artifact","Shovel ","5ea2cf6f2888de038404188d","6","member"
"1096","artifact","Shovel ","5efa455b7a38f2145071c23e","4","member"
"1097","artifact","Shovel ","62b21a014febc9d365029b79","2","member"
"1098","artifact","Shovel ","603faf859a4ec30978289bb8","4","member"
"1099","artifact","Shovel ","60aad516e34718d318bfb44d","1","member"
"1100","artifact","Shovel ","5eb58ac5307b420a604cb4cf","3","member"
"1101","natural kind","Water ","6122a572a760412bf9ea7f3d","7","non_member"
"1102","natural kind","Water ","5df8bccf15ef40642793f533","7","non_member"
"1103","natural kind","Water ","5f9df2ac7e8eeb397b3d2c89","7","non_member"
"1104","natural kind","Water ","5ebd37379b83c51afac47486","5","non_member"
"1105","natural kind","Water ","62a71ef81d294822e587f794","7","non_member"
"1106","natural kind","Water ","592a232ed13ea60001553e51","7","non_member"
"1107","natural kind","Water ","61093afec675eb6f6513502b","3","non_member"
"1108","natural kind","Water ","6168a0d9c9fccacf74568fd6","1","non_member"
"1109","natural kind","Water ","61081159bf709b4ff3398093","7","non_member"
"1110","natural kind","Water ","5fcd834970a25cca470880ae","5","non_member"
"1111","natural kind","Water ","6037c34dd1aca6000a55892e","7","non_member"
"1112","natural kind","Water ","60191bfdb66f4201e9dd589a","2","non_member"
"1113","natural kind","Water ","5aca8df5436f550001000d03","7","non_member"
"1114","natural kind","Water ","5f01c22f304f73327d3af3eb","7","non_member"
"1115","natural kind","Water ","61318d2822c359802afc0205","5","non_member"
"1116","natural kind","Water ","62d67fdc3881da93623a7cee","7","non_member"
"1117","natural kind","Water ","60fd5ff30bc43791db242818","7","non_member"
"1118","natural kind","Water ","5c3d48955fd1050001a99364","5","non_member"
"1119","natural kind","Water ","5fb4b543282b20203734ba72","6","non_member"
"1120","natural kind","Water ","5ea93131b2e5310009e185e6","7","non_member"
"1121","natural kind","Water ","5fc00cb9ca26eb418a61c8b5","7","non_member"
"1122","natural kind","Water ","5fda984c24952f5255b657e3","2","non_member"
"1123","natural kind","Water ","5cd34d42fe890a00174debb5","7","non_member"
"1124","natural kind","Water ","6150ea24533ea8f02c003739","7","non_member"
"1125","natural kind","Water ","5cfd2f7290cc5d001a9b5379","7","non_member"
"1126","natural kind","Water ","5ef1f7026343e20b931a0cb0","6","non_member"
"1127","natural kind","Water ","5e68691662358c10f5adb901","7","non_member"
"1128","natural kind","Water ","5f34c4870288603e56eccc60","7","non_member"
"1129","natural kind","Water ","62df57db36c1085c48f8d86c","7","non_member"
"1130","natural kind","Water ","62e18e19076f2303d7e59e7e","7","non_member"
"1131","natural kind","Water ","60fdb15d7a90d6401a469a11","7","non_member"
"1132","natural kind","Water ","5fa9bafed4c7d12250deda41","7","non_member"
"1133","natural kind","Water ","5c319c5f10677f0001ddced8","4","non_member"
"1134","natural kind","Water ","62eda5558d22fb31eba6a451","7","non_member"
"1135","natural kind","Water ","5fcfffe8dd617f02c493bc87","7","non_member"
"1136","natural kind","Water ","5dbe36c2df0b4834bec53073","7","non_member"
"1137","natural kind","Water ","60867f15c6327e78242c627c","7","non_member"
"1138","natural kind","Water ","60abbd5296067bf85a8150b7","7","non_member"
"1139","natural kind","Water ","611e793fa82561ceb4c5e8e2","7","non_member"
"1140","natural kind","Water ","5bfb200269fe300001e88ffe","7","non_member"
"1141","natural kind","Water ","620bdea4a922fc3f247f6f15","7","non_member"
"1142","natural kind","Water ","62e1abcbf49f10c24ffd0fbd","7","non_member"
"1143","natural kind","Water ","5fe3613dafc8a57da1a66760","7","non_member"
"1144","natural kind","Water ","60c58250ee1f8bbfd27e5c98","7","non_member"
"1145","natural kind","Water ","60b93a0e8689bad10fd7b17a","7","non_member"
"1146","natural kind","Water ","5f2de4218462fd12f8aee07e","7","non_member"
"1147","natural kind","Water ","5da74e9437d4210016492810","7","non_member"
"1148","control subjective adjective","Spicy ","6122a572a760412bf9ea7f3d","4","non_member"
"1149","control subjective adjective","Spicy ","5df8bccf15ef40642793f533","4","non_member"
"1150","control subjective adjective","Spicy ","5f9df2ac7e8eeb397b3d2c89","4","non_member"
"1151","control subjective adjective","Spicy ","5ebd37379b83c51afac47486","3","non_member"
"1152","control subjective adjective","Spicy ","62a71ef81d294822e587f794","6","non_member"
"1153","control subjective adjective","Spicy ","592a232ed13ea60001553e51","4","non_member"
"1154","control subjective adjective","Spicy ","61093afec675eb6f6513502b","3","non_member"
"1155","control subjective adjective","Spicy ","6168a0d9c9fccacf74568fd6","4","non_member"
"1156","control subjective adjective","Spicy ","61081159bf709b4ff3398093","4","non_member"
"1157","control subjective adjective","Spicy ","5fcd834970a25cca470880ae","3","non_member"
"1158","control subjective adjective","Spicy ","6037c34dd1aca6000a55892e","4","non_member"
"1159","control subjective adjective","Spicy ","60191bfdb66f4201e9dd589a","4","non_member"
"1160","control subjective adjective","Spicy ","5aca8df5436f550001000d03","4","non_member"
"1161","control subjective adjective","Spicy ","5f01c22f304f73327d3af3eb","3","non_member"
"1162","control subjective adjective","Spicy ","61318d2822c359802afc0205","4","non_member"
"1163","control subjective adjective","Spicy ","62d67fdc3881da93623a7cee","4","non_member"
"1164","control subjective adjective","Spicy ","60fd5ff30bc43791db242818","4","non_member"
"1165","control subjective adjective","Spicy ","5c3d48955fd1050001a99364","3","non_member"
"1166","control subjective adjective","Spicy ","5fb4b543282b20203734ba72","4","non_member"
"1167","control subjective adjective","Spicy ","5ea93131b2e5310009e185e6","3","non_member"
"1168","control subjective adjective","Spicy ","5fc00cb9ca26eb418a61c8b5","4","non_member"
"1169","control subjective adjective","Spicy ","5fda984c24952f5255b657e3","6","non_member"
"1170","control subjective adjective","Spicy ","5cd34d42fe890a00174debb5","4","non_member"
"1171","control subjective adjective","Spicy ","6150ea24533ea8f02c003739","2","non_member"
"1172","control subjective adjective","Spicy ","5cfd2f7290cc5d001a9b5379","3","non_member"
"1173","control subjective adjective","Spicy ","5ef1f7026343e20b931a0cb0","3","non_member"
"1174","control subjective adjective","Spicy ","5e68691662358c10f5adb901","4","non_member"
"1175","control subjective adjective","Spicy ","5f34c4870288603e56eccc60","2","non_member"
"1176","control subjective adjective","Spicy ","62df57db36c1085c48f8d86c","4","non_member"
"1177","control subjective adjective","Spicy ","62e18e19076f2303d7e59e7e","3","non_member"
"1178","control subjective adjective","Spicy ","60fdb15d7a90d6401a469a11","4","non_member"
"1179","control subjective adjective","Spicy ","5fa9bafed4c7d12250deda41","3","non_member"
"1180","control subjective adjective","Spicy ","5c319c5f10677f0001ddced8","2","non_member"
"1181","control subjective adjective","Spicy ","62eda5558d22fb31eba6a451","5","non_member"
"1182","control subjective adjective","Spicy ","5fcfffe8dd617f02c493bc87","2","non_member"
"1183","control subjective adjective","Spicy ","5dbe36c2df0b4834bec53073","4","non_member"
"1184","control subjective adjective","Spicy ","60867f15c6327e78242c627c","4","non_member"
"1185","control subjective adjective","Spicy ","60abbd5296067bf85a8150b7","3","non_member"
"1186","control subjective adjective","Spicy ","611e793fa82561ceb4c5e8e2","4","non_member"
"1187","control subjective adjective","Spicy ","5bfb200269fe300001e88ffe","2","non_member"
"1188","control subjective adjective","Spicy ","620bdea4a922fc3f247f6f15","2","non_member"
"1189","control subjective adjective","Spicy ","62e1abcbf49f10c24ffd0fbd","4","non_member"
"1190","control subjective adjective","Spicy ","5fe3613dafc8a57da1a66760","4","non_member"
"1191","control subjective adjective","Spicy ","60c58250ee1f8bbfd27e5c98","1","non_member"
"1192","control subjective adjective","Spicy ","60b93a0e8689bad10fd7b17a","1","non_member"
"1193","control subjective adjective","Spicy ","5f2de4218462fd12f8aee07e","3","non_member"
"1194","control subjective adjective","Spicy ","5da74e9437d4210016492810","4","non_member"
"1195","abstract concept","Heavy Metal","6122a572a760412bf9ea7f3d","4","non_member"
